index,x,y,doi,text,cluster_40,cluster_19,cluster_19_name,cluster_10,cluster_10_name,cluster_5,cluster_5_name
557,2.2623615,8.226807,10.1007/s12304-022-09511-w,Consciousness and Learning from the Biosemiotic Perspective (Alexei A. Sharov),7,2,Evolutionary theory & Extended Evolutionary Synthesis,2,"Evolution, Teleology & Agency",2,"Evolution, Agency & Emergence"
558,10.91774,2.9266407,10.1007/s12304-016-9280-5,The Code Model of Biosemiotics and the Fate of the Structuralist Theory of Mental Representation (Majid Davoody Beni),17,7,Cognitive science & Consciousness,3,Umwelt & Embodied cognition,3,Cognitive & Experiential semiotics
559,11.561489,3.6227374,10.1007/s12304-024-09566-x,How Agents Use Biological Codes and Artifacts to Interpret their Innenwelt and make Sense of their Mitwelt (Robert Prinz),26,6,"Code biology, Molecular semiotics & Information Theory",5,"Code, Information & Representation",4,Biological codes & Information
560,8.807872,3.850751,10.1007/s12304-013-9188-2,Face Recognition and the Social Individual (Louis J. Goldberg),15,7,Cognitive science & Consciousness,3,Umwelt & Embodied cognition,3,Cognitive & Experiential semiotics
561,10.192535,0.89426523,10.1007/s12304-009-9041-9,On the Nature of the Subjectivity of Living Things (Yoshimi Kawade),20,11,Theoretical biology & Emergence,2,"Evolution, Teleology & Agency",2,"Evolution, Agency & Emergence"
562,11.848887,1.0810758,10.1007/s12304-021-09458-4,Symbol Grounding Precedes Interpretation (H. H. Pattee),19,6,"Code biology, Molecular semiotics & Information Theory",5,"Code, Information & Representation",4,Biological codes & Information
563,10.58672,3.4234378,10.1007/s12304-014-9211-2,"Is the “Histone Code” an Organic Code? (Stefan Kühn,Jan-Hendrik S. Hofmeyr)",26,6,"Code biology, Molecular semiotics & Information Theory",5,"Code, Information & Representation",4,Biological codes & Information
564,7.1087847,0.38907307,10.1007/s12304-011-9133-1,Meaning Matters: The Biosemiotic Basis of Bioethics (Jonathan Beever),18,3,Scaffolding & Agency,2,"Evolution, Teleology & Agency",2,"Evolution, Agency & Emergence"
565,11.716587,3.5720186,10.1007/s12304-012-9161-5,Organic Semiosis and Peircean Semiosis (Marcello Barbieri),26,6,"Code biology, Molecular semiotics & Information Theory",5,"Code, Information & Representation",4,Biological codes & Information
566,10.676258,2.7991722,10.1007/s12304-019-09360-0,New Mechanistic Philosophy and the Scientific Prospects of Code Biology (Majid Davoody Beni),26,6,"Code biology, Molecular semiotics & Information Theory",5,"Code, Information & Representation",4,Biological codes & Information
567,8.698793,10.538716,10.1007/s12304-017-9295-6,The Three Semiotic Lives of Domestic Cats: A Case Study on Animal Social Cognition (Filip Jaroš),40,14,"Interspecies relationships, communication, mimicry and deception",4,Zoosemiotics & Animal studies,5,Ecological & Ethical dimensions
568,5.399699,-0.16040888,10.1007/s12304-019-09357-9,"Methodologies of Curiosity: Epistemology, Practice, and the Question of Animal Minds (Yogi Hale Hendlin)",16,5,Zoosemiotics,4,Zoosemiotics & Animal studies,5,Ecological & Ethical dimensions
569,7.950436,1.3663259,10.1007/s12304-022-09489-5,Correction to: Beauty: Synthesis of Intellect and Senses Commentary on the Biosemiotic Fundamentals of Aesthetics (Tim Ireland),33,12,Aesthetics & Meaningfulness,8,"Aesthetics, Meaning & Hermeneutics",1,Philosophical & Theoretical foundations
570,8.940421,1.431367,10.1007/s12304-018-9340-0,"On Mimicry, Signs and Other Meaning-Making Acts. Further Studies in Iconicity (Göran Sonesson)",22,14,"Interspecies relationships, communication, mimicry and deception",4,Zoosemiotics & Animal studies,5,Ecological & Ethical dimensions
571,11.715852,3.8822696,10.1007/s12304-011-9125-1,Origin and Evolution of the Brain (Marcello Barbieri),26,6,"Code biology, Molecular semiotics & Information Theory",5,"Code, Information & Representation",4,Biological codes & Information
572,11.426055,8.46457,10.1007/s12304-021-09422-2,"Natural Selection and Self-Organization Do Not Make Meaning, while the Agent’s Choice Does (Kalevi Kull)",6,10,Biosemiotic integration & Semiotic fitting,1,Core theoretical foundations,1,Philosophical & Theoretical foundations
573,17.643717,5.8512683,10.1007/s12304-013-9181-9,"The Egg as a Semiotic Gateway to Reproduction (Franco Giorgi,Luis Emilio Bruni,Louis J. Goldberg)",3,16,Plant and microbial semiotics,10,Non-animal semiosis,2,"Evolution, Agency & Emergence"
574,5.6247244,2.2652538,10.1007/s12304-010-9091-z,Embodiment and Technics—At the Brink of Biology (Theresa S. S. Schilhab),28,4,Umwelt theory & Phenomenology,3,Umwelt & Embodied cognition,3,Cognitive & Experiential semiotics
575,8.7278595,4.0447993,10.1007/s12304-013-9168-6,"Introduction: Mentis Naturalis (Liz Stillwaggon Swan,Louis J. Goldberg)",15,7,Cognitive science & Consciousness,3,Umwelt & Embodied cognition,3,Cognitive & Experiential semiotics
576,9.777907,7.7907124,10.1007/s12304-022-09483-x,Biosemiotic Aesthetics May Unify General Semiotics (Tyler James Bennett),33,12,Aesthetics & Meaningfulness,8,"Aesthetics, Meaning & Hermeneutics",1,Philosophical & Theoretical foundations
577,4.976181,0.79674256,10.1007/s12304-022-09507-6,Embracing the Learning Turn: The ecological context of learning (Cary Campbell),23,17,"Modeling, metodology and formalization of semiosis",9,Modeling & Quantitative approaches,4,Biological codes & Information
578,5.3561625,7.607131,10.1007/s12304-022-09484-w,"Semiotic Fitting, Co-option, and the Art of Life (Karel Kleisner)",40,14,"Interspecies relationships, communication, mimicry and deception",4,Zoosemiotics & Animal studies,5,Ecological & Ethical dimensions
